,Source,Title,Lyrics
245,mojim.com,雙星情歌,"許冠傑

雙星情歌

作詞：許冠傑
作曲：許冠傑

曳搖共對輕舟飄，互傳誓約慶春曉，
兩心相邀影相照，願化海鷗輕唱悅情調。

艷陽下與妹相親，望揩白首永不分，
美景醉人心相允，綠柳花間相對訂緣份。

心兩牽，萬里阻隔相思愛莫變，
離別悽酸今朝似未見，明日對花憶卿面。

淚殘夢了燭影深，月明獨照冷鴛枕，
醉擁孤衾悲不禁，夜半飲泣空帳獨懷憾。"
246,mojim.com,鬼馬雙星,"許冠傑

鬼馬雙星

為兩餐乜都肯制前世 撞正輸曬心翳滯無謂
求望發達一味靠搵丁 鬼馬雙星綽頭勁
亂搏蒙撈偏門確唔曳 做慣監躉經已系成例
求望發達一味靠搵丁 鬼馬雙星眼瞏瞏
人生如賭博 贏輸都無時定
贏咗得餐笑 輸光唔駛興

做老千梗好搵過皇帝 扮蟹賴野真正系滑稽
求望發達一味靠搵丁 鬼馬雙星怕現形

求望發達一味靠搵丁 鬼馬雙星眼瞏瞏
人生如賭博 贏輸都無時定
贏咗得餐笑 輸光唔駛興
做老千梗好搵過皇帝 扮蟹賴野真正系滑稽
求望發達一味靠搵丁 鬼馬雙星
鬼馬雙星 鬼馬雙星
唔…真系有型啊



感謝 Oscar 正字方圓 修正歌詞"
247,mojim.com,天才白痴錢錢錢,"許冠傑

天才白痴錢錢錢

電影「天才與白痴」插曲
作詞：許冠傑/薛志雄
作曲：許冠傑

^(錢錢錢錢 錢錢錢錢)(錢錢錢錢 錢錢錢錢)
(錢錢錢錢 錢錢錢錢)(錢錢錢錢 錢錢錢錢)^
(錢錢錢錢 錢錢錢錢)(錢錢錢錢 錢錢錢錢)
(錢錢錢錢 錢錢錢錢)(錢錢錢錢 錢錢錢錢)

*成日要錢多(錢錢錢錢 錢錢錢錢)
乾水乜都喎(錢錢錢錢 錢錢錢錢)
借錢最折墮(錢錢錢錢 錢錢錢錢)
趴低翳契哥(錢錢錢錢 錢錢錢錢)

貧賤拗頸多(No Money No Talk)(No Money No Talk)
生仔都諗過(No Money No Talk)(No Money No Talk)
阿女嗌肚餓(No Money No Talk)(No Money No Talk)
屋租都要拖(No Money No Talk)(No Money No Talk)*

有乜嘢會令你心花怒放(錢)
諗得多卒之梗癲癲喪喪(錢)
更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網
有咗佢 就算打跛雙腳都冇相干
冇得擋 冇得擋

Repeat*

有錢確係會少咁啲罪案(錢)
駛乜衰到通街偷搶騙當(錢)
冇咗佢 就算包公都由你嗌冤枉
懶得講 懶得講

Repeat*^

(No Money No Talk)(No Money No Talk)
(No Money No Talk)(No Money No Talk)
(No Money No Talk)(No Money No Talk)
(No Money No Talk)(No Money No Talk)

Repeat^"
248,mojim.com,天才白痴夢,"許冠傑

天才白痴夢

電影「天才與白痴」插曲
作詞：許冠傑/薛志雄
作曲：許冠傑

人皆尋夢 夢裡不分西東
片刻春風得意 未知景物朦朧

人生如夢 夢裡輾轉吉凶
尋樂不堪苦困 未識苦與樂同

*天造之才 皆有其用
更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網
振翅高飛 無須在夢中

南柯長夢 夢去不知所蹤
醉翁他朝醒覺 是否跨鳳乘龍

Repeat*

何必尋夢 夢裡甘苦皆空
勸君珍惜此際 自當欣慰無窮 何必尋夢"
249,mojim.com,天才與白痴,"許冠傑

天才與白痴

作詞：許冠傑/薛志雄
作曲：許冠傑

呢個世界上，有精仔、有懵仔、有叻仔、散仔、賭仔、重有戇居仔，
有衰仔、有好仔、反骨仔、癲仔、蠢仔重弊過敗家仔，
細蚊仔、臭飛仔、招卿仔、靚仔、打仔亂咁出刀仔，問你點敢亂生仔。


邊個係天才(天才)，邊個係白痴(白痴)，
扮懵定蠢才，冇咁易會知(阿茂至知)，
天才與白痴，你黐定我黐，天才與白痴，冇咁易會知，天才與白……痴。


呢個世界上，有冤鬼、有嘩鬼、有奸鬼、賭鬼、盞鬼、重有咸濕鬼，
有衰鬼、有煙鬼、攝青鬼、生鬼、撞鬼撞著個冒失鬼，
醉酒鬼、吊靴鬼、醜死鬼、假鬼、真鬼、亂咁鬼打鬼，問你究竟攪乜鬼。
更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網


乜鬼係天才，乜鬼係白痴，扮懵定蠢才，冇咁易會知，
天才與白痴，你黐定我黐，天才與白痴，冇咁易會知，天才與白……痴。


呢個世界上，有堅嘢、有流嘢、有精、喎、喳、重有大鑊，
有衰、有好、有筍、貴、賤、最划忌就賴，
醒胃、林嬸、正斗、靚、杰、最爽就撈粗，確係認真唔少。


乜嘢係天才，乜嘢係白痴，扮懵定蠢才，冇咁易會知，
天才與白痴，你黐定我黐，天才與白痴，冇咁易會知，
天才與白痴，天才與白痴，天才與白痴。"
250,mojim.com,天才白痴往日情,"許冠傑

天才白痴往日情

電影「天才與白痴」插曲
作詞：許冠傑/薛志雄
作曲：許冠傑

痛別離 惜分飛 緣份一朝忍心拋棄
往日情未泯 泣咽悽聲怨蒼天太狠

鳥倦還 影孤單 無奈美夢頃刻吹散
往日情未泯 泣咽悽聲怨蒼天太狠

*暴雨中 相親相與共 夢已空 太匆匆
淚暗湧 偷偷心底送 遍地紅葉怨秋風

再會難 呼不返 寒夜對月幾番嗟歎
往日情未泯 泣咽悽聲怨蒼天太狠*

Repeat*"
251,mojim.com,半斤八両,"許冠傑

半斤八兩

作詞：許冠傑
作曲：許冠傑

我哋呢班打工仔
通街走糴直頭係壞腸胃
搵嗰些少到月底點夠洗　(奀過鬼)
確係認真濕滯

最弊波士毓啲發威　(癲過雞)
一味喺處係唔係亂嚟吠　(汪汪汪)
翳親加薪塊面挪起惡睇　(鈕下偈)
你就認真開胃

半斤八兩　做到隻積咁嘅樣
半斤八兩　濕水炮仗點會響
半斤八兩　夠薑呀揸鎗走去搶
更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網
出咗半斤力　想話攞番足八兩
家陣惡搵食　邊有半斤八兩咁理想　(吹漲)

* 我哋呢班打工仔　一生一世為錢幣做奴隸
嗰種辛苦折墮講出嚇鬼　(死俾你睇)
咪話冇乜所謂

半斤八兩　就算有福都冇你享
半斤八兩　仲慘過滾水淥豬腸
半斤八兩　雞碎咁多都要啄
出咗半斤力　想話攞番足八兩
家陣惡搵食　邊有半斤八兩咁理想　(吹漲)
(重唱 *)



感謝 佳佳 朗朗 修正歌詞"
252,mojim.com,浪子心聲,"許冠傑

浪子心聲

作詞：許冠傑/黎彼得
作曲：許冠傑

難分真與假
人面多險詐
幾許有共享榮華
簷畔水滴不分差
無知井裡蛙
徒望添聲價
空得意目光如麻
誰料金屋變敗瓦

命裡有時終須有
命裡無時莫強求

更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網
雷聲風雨打
何用多驚怕
心公正白璧無瑕
行善積德最樂也

命裡有時終須有
命裡無時莫強求

人比海裡沙
毋用多牽掛

君可見漫天落霞
名利息間似霧化"
253,mojim.com,The,"許冠傑

半斤八兩

作詞：許冠傑
作曲：許冠傑

我哋呢班打工仔
通街走糴直頭係壞腸胃
搵嗰些少到月底點夠洗　(奀過鬼)
確係認真濕滯

最弊波士毓啲發威　(癲過雞)
一味喺處係唔係亂嚟吠　(汪汪汪)
翳親加薪塊面挪起惡睇　(鈕下偈)
你就認真開胃

半斤八兩　做到隻積咁嘅樣
半斤八兩　濕水炮仗點會響
半斤八兩　夠薑呀揸鎗走去搶
更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網
出咗半斤力　想話攞番足八兩
家陣惡搵食　邊有半斤八兩咁理想　(吹漲)

* 我哋呢班打工仔　一生一世為錢幣做奴隸
嗰種辛苦折墮講出嚇鬼　(死俾你睇)
咪話冇乜所謂

半斤八兩　就算有福都冇你享
半斤八兩　仲慘過滾水淥豬腸
半斤八兩　雞碎咁多都要啄
出咗半斤力　想話攞番足八兩
家陣惡搵食　邊有半斤八兩咁理想　(吹漲)
(重唱 *)



感謝 佳佳 朗朗 修正歌詞"
254,mojim.com,The,"許冠傑

浪子心聲

作詞：許冠傑/黎彼得
作曲：許冠傑

難分真與假
人面多險詐
幾許有共享榮華
簷畔水滴不分差
無知井裡蛙
徒望添聲價
空得意目光如麻
誰料金屋變敗瓦

命裡有時終須有
命裡無時莫強求

更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網
雷聲風雨打
何用多驚怕
心公正白璧無瑕
行善積德最樂也

命裡有時終須有
命裡無時莫強求

人比海裡沙
毋用多牽掛

君可見漫天落霞
名利息間似霧化"
255,mojim.com,為你,"許冠傑

為你

作詞：詹惠風
作曲：許冠傑

為妳情心一早已獻 情共愛添心間溫暖
願妳情相牽 始終相守相勉 誓約山盟今生永存

為妳從今不講再見 長伴裙邊永共纏綿
願妳同相依 每天朝晚得見 莫再分離相思寸寸

*渡過困苦 情義倍添 要共尋理想心更堅
就算理想 如夢似煙 但期望我倆愛今莫變遷

為妳從此相處永遠 同命鳥恩愛年年
願妳長相依 始終癡心一片 萬縷真情今生永莫變*

Repeat*"
256,mojim.com,錢會繼續嚟,"許冠傑

錢會繼續嚟

作詞：許冠傑/黎彼得
作曲：Wayne Reichner

米貴 冇乜問題 諗計 咪懵懵閉
度掂 就要發威 啲錢就會繼續嚟

冇米 隻雞就啼 撞鬼 咪巴巴閉
焗住 就殺隻雞 啲錢係會繼續嚟

過節送禮立定例 水鬼陛隍靠老細
你咪猛呻命運滯 要打基礎 捫紅毛泥

冇計 咪鬼食泥 駛錢 當交水費
在下 奉勸各位 啲錢係會繼續嚟

啲錢係會繼續嚟

啲錢係會繼續嚟
更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網

米貴(米貴) 冇乜問題 諗計(諗計) 咪懵懵閉
度掂(度掂) 就要發威 啲錢就會繼續嚟

冇米(冇米) 隻雞就啼 撞鬼(撞鬼) 咪巴巴閉
焗住(焗住) 就殺隻雞 啲錢係會繼續嚟

老友咪個論地位 駛乜孤寒詐詐諦
駛得開心應該駛 死慳死抵 想人提攜呀

咪制(咪制) 你想入圍 冤鬼(冤鬼) 咪懶經濟
萬事(萬事) 係放遠睇 啲錢係會繼續嚟
啲錢係會繼續嚟(錢錢錢錢)
啲錢係會繼續嚟(錢錢錢錢)
啲錢係會繼續嚟(錢錢錢錢 錢錢錢錢)"
257,mojim.com,加價熱潮,"許冠傑

加價熱潮

作詞：許冠傑/黎彼得
作曲：De Knight-Freedman

你怕！我怕！個個怕！
煙加！酒加！屋租加！
巴士加！的士加！多士芝士乜都加！
加！加！加！加！加！
糖又加！鹽又加！
成日咁加任佢話！其實無他！
你住人屋宇下，佢梗收買路錢挪兩渣，
買佢怕！買佢怕！要加就加！總之慣啦！

牛油又加！蠔油又加！
燃油又話每「卡」七個六，其實無他，
佢石油多到極，可惜真金白銀貶晒值，
冇法啦！冇法啦！佢加就加！都由佢啦！

更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網
紅荳沙！茶葉渣！
全部要加慘到極，陀累全家，
靠份糧點夠食，卒之查到鼓油都冇滴，
夠啦卦！夠啦卦！咪枕住加，喂！好啦卦！

時時話加！年年話加！
無盡咁加趕到絕，求助哪吒，
我望能生對翼，即刻飛上月球再搵過食，
就冇有怕！冇有怕！佢加就加！拜拜啦！(加加加……)　(怕怕怕……)

人人話加！頻頻話加！
成日咁加任佢話，其實無他，
我做人多說話，係Ｄ加價熱潮風氣下，
八下卦！八下卦！發起爛渣，谷鬼氣嘛！"
258,mojim.com,The,"許冠傑

賣身契

作詞：許冠傑/黎彼得
作曲：許冠傑

蘇蝦仔未出世，都去搵玉皇大帝，聽佢講番啲世俗條例，
嚦起張賣身契，豈勢咁擰頭擰髻　，好坐低聽孤家講出一切。


喂！我要你架勢，你梗一家富貴，我發起啷黎，會將你墊屍底，認真巴閉，
簽番張賣身契(賣身契)，攪掂筆入境費(仲要洗禮)，咁蘇蝦仔至准出世。


蘇蝦仔大個左啦喂，識拍拖學人地曳，一次偷雞喊亦無謂，
番香閨論婚禮，俾八姑窒頭窒勢，好女婿　呢單認真襟計。


喂！你咪當免費，走精面咪制(咪制)，我聽錢駛，你好挖倉底，重要三牲酒禮，
更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網
簽番張賣身契(仲要屋契)，攪掂筆外母費(杰過西米)，咁蘇蝦仔至准出世。


香港地為生計，乜野都受人限制，睇報紙多多制度條例，
加差餉電費水費　啲'食送'乜愈來愈貴，恩愛夫妻都頂心頂肺。

喂！咪太過閉翳，訓醫院更貴(太貴)，養班馬騮仔，有苦暗啞抵，
仲要交足書簿費，一張張賣身契(賣身契)，枕住咁累你一世(做到甩肺)，
唉！總之一句柯彌吉帝(柯彌柯彌吉帝)。


一張張賣身契(賣身契)，枕住咁累你一世(做到甩肺)，
唉！總之一句柯彌吉帝羅，前世。"
259,mojim.com,A,"許冠傑

杯酒當歌

作詞：許冠傑/黎彼得
作曲：許冠傑

我時常清風兩袖，吊兒郎當最自由，
但得有三餐足夠，為人樂觀好少掛憂，
咪彈人貪新厭舊，愛情如海市蜃樓，
問天賜幾許佳偶，離合悲歡定必有。

飲番杯冰凍啤酒，高歌一曲氣量厚，
無謂再去為情悔疚，你盞心罨得個嬲，
我懷疑天邊宇宙，有神靈管轄地球，
實應要睇通睇透，成敗得失莫追究。

大家要睇通睇透，成敗得失莫追究。



感謝 Farmer 修正歌詞"
260,mojim.com,You,"許冠傑

You Make Me Shine

你令我閃耀
作詞：Rankins/Hui
作曲：Rankins/Hui

願這音韻令你興奮 高歌一曲驅憂困
願世界滿載快樂氣氛 憑著片片愛心開解怨忿
Everybody needs some sunshine
Baby just like I need you
And if I wanna start my day ride
All I gotta do is call on you
I love you yeah I love you yeah
You've got the answer to my problems

When I'm feeling kinda low
You're always right here beside me
And you set my heart aglow
And when dark clouds fall around me
You live my spirits high
You gave me what I need
Baby can you see
You make me shine


無論富貧 情義永恆

更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網
願這音韻令你興奮 高歌一曲驅憂困
願世界滿載快樂氣氛 憑著片片愛心開解怨忿

Everybody needs some sunshine
Baby just like I need you
And if I wanna start my day ride
All I gotta do is call on you
I love you yeah I love you yeah
此刻你我共對 你我指引
祈求日後更會多接近
心心永互照 那怕黑暗
和諧共處感慶幸

And when dark clouds fall around me
You live my spirits high
You gave me what I need
Baby can you see
You make me shine
You gave me what I need
Baby can you see
You make me shine
You make me shine
You make me shine"
261,mojim.com,Wait,"許冠傑

莫等待

作詞：許冠傑
作曲：許冠傑
編曲：許冠傑

莫等待 光陰不會復來
勿讓青春偷偷消逝去 莫等待

莫等待 春風吹過暴雨來
浪蝶應悔當初不自愛 莫等待

別戀金縷衣 惜取少年時
發奮上進 不容遲 同聚今朝共立志
更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網

莫等待 光陰不會復來
勿讓青春偷偷消逝去 莫等待

別戀金縷衣 惜取少年時
發奮上進 不容遲 同聚今朝共立志
莫等待 春風吹過暴雨來
浪蝶應悔當初不自愛 莫等待
浪蝶應悔當初不自愛 莫等待



感謝 小薇 修正歌詞"
262,Not Found,Games,Not Found
263,Not Found,Love,Not Found
264,mojim.com,夢追い,"許冠傑

夢追い(日)

作詞：杉山政美
作曲：鷲巣詩郎

流れ行く時の中で　俺達は生きている
明日がどこへ行くかも分からず
それでも夢追いかけ

日は昇り　日は沈み
限りない繰り返し
振り向く　そんな余裕も無いまま
それでも歩いて行く

*いつかはきっと　いつかはきっと
それだけを　心の支えにして
いつかはきっと　いつかはきっと
更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網
もしかしたら　それは明日*

夢を見ても　夢の方(or彼方?)
自分でも分からぬまま
そして今日も　歩いて行くのさ
明日へ続く荒野

Repeat*

人は誰も旅人さ　安らぎは遙か遠い
そして今日も　歩いて行くのさ
明日へ続く荒野
明日へ続く荒野



感謝 gongzhu 提供歌詞
友站連結： K. JUNO"
265,mojim.com,TSIM,"許冠傑

尖沙咀Susie

作詞：許冠傑/黎彼得
作曲：許冠傑

有佢咁靚時冇佢咁夠盞，尖沙咀 Susie 點止咁簡單，
樣貌與身材 Good fit 夾耀眼，想搵多個都幾難。

佢要有型個性最好玩，出名鍊車王青山鬥片彎，
日日喫幾籠蝦餃當食晏，思想開放，好識嘆。

尖沙咀 Susie 駛乜憂兩餐，佢老竇勤力慣，街市賣鴨蛋，
尖沙咀 Susie 屋企多靚衫，橙溝綠，米襯藍，套套惹火搶眼。

佢碰見猛男對眼會猛咁眨，風騷兼銷魂乜都笑一餐，
密密去 Disco 通宵到達旦，攬身攬勢都好閒。

有佢咁野蠻冇佢咁夠膽，尖沙咀 Susie 死都坳番生，
但望亞 Susie 光陰咪亂散，青春一去空悲嘆。"
266,mojim.com,我愛你アイ・ラブ・ユー,"許冠傑

我愛你

作詞：許冠傑/黎彼得
作曲：Perretti-Creatore-Weiss
編曲：Alex San

柔情無恨我愛你　講真心　我與你相依相親
論富與貧　不應分　真心真意就合襯
手執鮮花親送贈　永遠與你兩心印
千金一刻多接近　濃情厚意喜不禁
喁喁情話我愛你　我的妹妹
咦　真系骨都痺　唉哂心機
咪咁佻皮　我叫鬈毛飛
應該走去做大戲　將心比己休顧忌
咪再鬥氣要講理　開開心心祝我地
做對鴛鴦水中戲　情人其實我愛你
不相欺　我與你不分尊卑
共等佳期　雙于飛　不分朝晚侍候妳
人如燕飛　同游同戲　今生今世伴著你



sun の歌詞訂正に感謝"
267,mojim.com,摩登保鑣,"許冠傑

摩登保鑣

電影「摩登保鑣」主題曲
作詞：許冠傑/黎彼得
作曲：許冠傑

#香港啲飛仔打劫好新潮 下下都出啲怪招
出親街金錶火鑽好招搖 最怕有咁啱得咁蹺

*你實在要請保鑣(保鑣) 諸君咪話無聊
若係有咗保鑣(保鑣) 你會冇哂騷擾*#

一支公煲煙睇戲好他條 會有把刀仔插腰
書院女青春可愛好嬌嬈 掅佢上車一於照標

Repeat*
更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網

^古裝片 都講啲保鑣 四處押貨 戰血染山腰
替顧客消災 威名遠耀
家陣啲 摩登保鑣 個個搏殺 對你更關照
你要坐穩轎 請番個 摩登保鑣^

Repeat*^#

(摩登保鑣)
冇哂騷擾(摩登保鑣)
冇哂騷擾(摩登保鑣)



感謝 sun 修正歌詞"
268,mojim.com,風中趕路人,"許冠傑

風中趕路人

作詞：林振強
作曲：許冠傑

#(Ah ya ya ya ya) (Ah ya ya ya ya)
(Ah ya ya ya ya) (Ah ya ya ya ya)#

披一身星塵 漆黑中起行 不管北風經已近
看過你的信後 發覺你不快樂 信裏彷彿有淚印
雖分手多年 都匆匆起行 越萬里路來伴你
我愛你仍深 雖知身與心 你已交予別人

*事實我在這一生 不懂愛別人 只懂為你生
望著遠地星光 雖知不可得到你心
仍望你讓我 托著你面替你抹乾 眼角淚痕*
更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網

披一身風塵 倦極亦繼續行 呼呼風聲急掃近
似笑我多麼笨 與你已經分別 卻要關心你淚印
風始終不明 風中癡心人 是沒法忘掉你
我愛你仍深 不管身與心 你已交予別人

^事實我在這一生 不懂愛別人 只懂為你生
望著遠地星光 雖知不可得到你心
仍為你著緊 這是對或無窮愚笨 都不打緊^

Repeat*^#"
269,mojim.com,時光倒流,"許冠傑

時光倒流

作詞：許冠傑
作曲：許冠傑

但願 時光可倒流 流到當初相識你那段時候
你回眸 傳暖流 時間像怎麼多都不夠

*但願 時光可倒流 流到當初喜歡你那段時候
手牽手 心心相扣 喁喁細語跟你柔情萬縷

流回往日甜夢裏 鮮花歌舞共美酒 幾許歡笑忘盡困憂
流回多少個深秋 海鷗飛處共泛舟 只想跟你情共永久*
更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網

但是 時光不倒流 如何面對這一刻跟你告別時候
這段情 來到盡頭 從前愛意此際已難復有

Repeat*

但是 時光不倒流 延長下去只加深苦痛更是難受
可否 還我自由 饒恕我這個舊朋友
轉身走 毋再逗留 忘記我這個舊朋友"
270,Not Found,Top,Not Found
271,mojim.com,Top,"山田邦子

トップシークレット(日本語バージョン)

作詞：麻生圭子
作曲：佐久間正英

近づく誘惑
その気の赤いシェリー
Close my eyes

だまされたふりで
奪い返す　秘密の Diamond
やり手の King も
美女には弱い　私に弱い
どこにでも行くわ　離れない今夜

指令はいつも
過酷だけど　役得ね
Fu Fu
好みだわ　楽しみね

Top, Top, Top Secret
Top, Top, Top Secret
口唇と
Top, Top, Top Secret
Top, Top, Top Secret
ピストルで
Oh　ハードボイルド

噂と違う
ずい分 Shy な男(ひと)
Hold me tight
更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網

そうは言っても
恋より魅力　秘密の Diamond
寝ぼけた King の
アタッシュケース　靴までさぐる
何だか変だわ　キャリアの勘よ

突然　背中
抱きすくめられ　まさか
Ah Ah
見慣れた Bos の顔が

Top, Top, Top Secret
Top, Top, Top Secret
オフィスの
Top, Top, Top Secret
Top, Top, Top Secret
ロマンスも
Oh　ハードボイルド

Top, Top, Top Secret
Top, Top, Top Secret
口唇と
Top, Top, Top Secret
Top, Top, Top Secret
ピストルで
Oh　ハードボイルド"
272,mojim.com,愛情保險,"許冠傑

愛情保險

作詞：潘源良
作曲：周啟生

可否請休息一天 不傷心一天
叫美貌重新現溫暖
可否將當初拋開 將苦楚拋開
看看地球又轉一圈

*跟他的分手 即使多心酸
過去事情不用多算
你要自強來面對
每次愛戀 沒有保險

^愛若誠意自然不想有變
偏偏諸多變故亦毋用太心酸
更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網
心再亂 都不必因此怕被情義再相牽
祝福他 永遠自由渡每一天
展笑臉 無愁懷 明艷再現
我亦曾這樣面對 因我實一貫未改
對你癡心一片^*

今天將心聲講穿 不想多遮掩
我卻未求朝夕相見
祗想輕輕講一聲 要理智打算
美與善仍在你身邊

Repeat*^"
273,mojim.com,最緊要好玩,"許冠傑

最緊要好玩

作詞：林振強
作曲：許冠傑

人其實天生奔放貪玩，原沒有拘束只有笑顏，
悲歡我唔慣，追趕太陽似子彈。

乘坐穿梭機打個空翻，雲霧裡縛起雙腳跳欄，
威風似神探，追蹤愛神眼不眨。

我想攀登火山，執塊石頭用黎煎蛋，
其實開心好簡單，最緊要好玩。

我願抬著午夜明月對你單眼，星光之上扯起帳蓬與你浪漫，
更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網
我願停頓宇宙凝望你那雙眼，使你無從忘掉這魅力先生。

乘坐穿梭機打個空翻，雲霧裡縛起雙腳跳欄，
追蹤太陽去，不准太陽早交更。

我想踩三輪車，登陸月球賣牛腩飯，
其實開心好簡單，最緊要好玩。

其實我天生奔放貪玩，唔恨有獎品只要笑顏，
不須有人讚，只須我仍覺好玩，
不須有人讚，只須我仍覺好玩。"
274,Not Found,最緊要好玩,Not Found
